TransID,AccountID,Date,Transaction_Type,Amount,Channel,Merchant
T002828,ACC00175,2025-05-01,Payment,2154,ATM,Shell
T002829,ACC00516,2024-10-09,Transfer,2177,ATM,Amazon
T002830,ACC00311,2024-09-04,Transfer,9762,ATM,Uber
T002831,ACC00322,2024-02-16,Payment,9378,POS,Amazon
T002832,ACC00579,2024-02-01,Withdrawal,9470,ATM,Amazon
T002833,ACC00135,2024-04-26,Deposit,5901,Branch,Airbnb
T002834,ACC00055,2024-10-27,Payment,6546,ATM,Netflix
T002835,ACC00543,2025-03-15,Transfer,1176,ATM,Amazon
T002836,ACC00586,2025-05-22,Payment,3585,Branch,Netflix
T002837,ACC00531,2023-12-01,Transfer,2851,POS,Airbnb
T002838,ACC00156,2023-09-19,Payment,1880,Branch,Uber
T002839,ACC00668,2023-09-29,Withdrawal,2896,Online,Hospital
T002840,ACC00147,2024-12-14,Transfer,169,Branch,Airbnb
T002841,ACC00485,2024-11-22,Payment,7253,POS,Shell
T002842,ACC00599,2024-04-12,Withdrawal,3773,Branch,LocalStore
T002843,ACC00020,2024-07-28,Withdrawal,1065,ATM,Walmart
T002844,ACC00269,2024-01-25,Deposit,343,POS,Netflix
T002845,ACC00333,2025-05-24,Transfer,3606,Online,Target
T002846,ACC00555,2025-07-03,Deposit,7617,POS,Walmart
T002847,ACC00401,2023-10-13,Withdrawal,9093,ATM,Amazon
T002848,ACC00306,2024-06-27,Deposit,1372,Online,Uber
T002849,ACC00028,2025-02-17,Deposit,935,POS,Shell
T002850,ACC00467,2024-03-13,Payment,5529,POS,Target
T002851,ACC00260,2023-08-30,Deposit,2453,ATM,Airbnb
T002852,ACC00534,2024-09-23,Withdrawal,3990,Branch,Hospital
T002853,ACC00101,2024-04-30,Deposit,7270,Branch,Airbnb
T002854,ACC00551,2025-01-31,Transfer,1429,Online,Airbnb
T002855,ACC00353,2023-11-07,Payment,69,ATM,LocalStore
T002856,ACC00300,2023-10-11,Withdrawal,2534,ATM,Shell
T002857,ACC00682,2024-05-29,Deposit,3807,Branch,Shell
T002858,ACC00296,2024-07-18,Transfer,1588,Branch,Amazon
T002859,ACC00353,2024-08-28,Withdrawal,7211,Online,Amazon
T002860,ACC00130,2023-12-26,Deposit,717,Branch,Walmart
T002861,ACC00156,2025-08-11,Payment,8175,Online,Shell
T002862,ACC00074,2024-03-14,Deposit,5287,POS,Hospital
T002863,ACC00342,2023-09-23,Withdrawal,1790,Online,Amazon
T002864,ACC00465,2024-09-21,Withdrawal,2423,Online,Uber
T002865,ACC00090,2024-07-10,Withdrawal,7760,Online,LocalStore
T002866,ACC00579,2024-10-19,Transfer,2171,POS,Walmart
T002867,ACC00455,2024-07-24,Deposit,8810,Branch,Target
T002868,ACC00748,2024-08-24,Deposit,318,Online,Netflix
T002869,ACC00712,2023-12-26,Deposit,5449,Branch,Hospital
T002870,ACC00332,2024-04-27,Payment,4317,Online,Target
T002871,ACC00739,2024-12-30,Transfer,2374,Branch,Uber
T002872,ACC00348,2025-01-24,Transfer,194,Online,LocalStore
T002873,ACC00233,2025-07-23,Payment,5334,Branch,LocalStore
T002874,ACC00778,2024-05-28,Transfer,5493,ATM,Hospital
T002875,ACC00598,2025-05-23,Payment,255,POS,Airbnb
T002876,ACC00102,2023-09-01,Withdrawal,8440,Online,Apple
T002877,ACC00481,2024-09-17,Withdrawal,8193,POS,LocalStore
T002878,ACC00214,2025-04-03,Transfer,5934,Online,Shell
T002879,ACC00108,2025-01-15,Withdrawal,529,ATM,Apple
T002880,ACC00165,2024-12-04,Withdrawal,3917,ATM,Shell
T002881,ACC00603,2024-06-17,Withdrawal,286,POS,Airbnb
T002882,ACC00704,2025-03-25,Deposit,5111,Online,Airbnb
T002883,ACC00335,2025-07-10,Withdrawal,8807,Branch,Airbnb
T002884,ACC00086,2023-11-24,Deposit,4583,Online,Amazon
T002885,ACC00734,2024-01-11,Payment,4613,Branch,Netflix
T002886,ACC00424,2024-08-12,Payment,4063,POS,Airbnb
T002887,ACC00613,2024-12-05,Payment,6822,POS,Shell
T002888,ACC00738,2024-08-12,Payment,6083,ATM,Shell
T002889,ACC00364,2024-03-02,Payment,151,Branch,Walmart
T002890,ACC00060,2023-11-25,Withdrawal,1727,Online,Netflix
T002891,ACC00482,2024-02-03,Withdrawal,7323,ATM,Hospital
T002892,ACC00250,2023-09-08,Withdrawal,5724,POS,Hospital
T002893,ACC00560,2024-05-17,Payment,409,ATM,Netflix
T002894,ACC00117,2023-11-21,Payment,4773,Online,Target
T002895,ACC00739,2024-08-25,Deposit,9724,Online,Amazon
T002896,ACC00545,2023-08-31,Transfer,9536,POS,Apple
T002897,ACC00044,2025-06-13,Withdrawal,6265,ATM,Hospital
T002898,ACC00509,2025-04-17,Transfer,248,Branch,Airbnb
T002899,ACC00165,2025-05-06,Payment,3225,Branch,Hospital
T002900,ACC00368,2024-05-17,Payment,7551,Branch,Airbnb
T002901,ACC00292,2024-05-12,Payment,3657,Online,Shell
T002902,ACC00799,2025-06-20,Transfer,5418,ATM,Airbnb
T002903,ACC00737,2024-03-09,Deposit,9818,Branch,Airbnb
T002904,ACC00286,2025-05-30,Payment,6350,ATM,Amazon
T002905,ACC00204,2024-08-08,Deposit,2439,POS,Walmart
T002906,ACC00684,2024-11-18,Deposit,3662,Branch,Airbnb
T002907,ACC00524,2024-05-20,Withdrawal,9923,ATM,Apple
T002908,ACC00121,2024-09-05,Transfer,6317,Online,Target
T002909,ACC00756,2023-11-07,Payment,9474,POS,Amazon
T002910,ACC00664,2024-01-19,Deposit,5150,POS,Walmart
T002911,ACC00664,2025-01-28,Transfer,2888,POS,Target
T002912,ACC00188,2024-11-12,Transfer,1545,POS,LocalStore
T002913,ACC00013,2024-06-23,Payment,8737,Online,Shell
T002914,ACC00603,2024-02-11,Withdrawal,6264,Online,Uber
T002915,ACC00200,2024-11-17,Withdrawal,958,Branch,Shell
T002916,ACC00586,2024-01-19,Deposit,3951,Online,LocalStore
T002917,ACC00768,2024-08-28,Withdrawal,9223,Online,Target
T002918,ACC00456,2024-07-20,Withdrawal,6613,POS,Netflix
T002919,ACC00448,2023-11-05,Withdrawal,8635,Online,Shell
T002920,ACC00788,2025-01-10,Transfer,1413,POS,Hospital
T002921,ACC00071,2024-09-08,Payment,7829,ATM,Apple
T002922,ACC00590,2024-03-31,Transfer,3521,ATM,LocalStore
T002923,ACC00796,2024-11-19,Transfer,2945,ATM,Apple
T002924,ACC00130,2025-08-10,Payment,4888,ATM,Amazon
T002925,ACC00043,2024-01-25,Transfer,7516,ATM,LocalStore
T002926,ACC00520,2023-11-19,Deposit,7601,ATM,Airbnb
T002927,ACC00013,2024-08-05,Deposit,5070,ATM,Netflix
T002928,ACC00725,2025-05-20,Transfer,3343,POS,Walmart
T002929,ACC00623,2023-11-20,Withdrawal,1612,POS,Walmart
T002930,ACC00535,2024-02-19,Transfer,8430,POS,Uber
T002931,ACC00302,2024-02-06,Withdrawal,2206,POS,Uber
T002932,ACC00766,2023-11-18,Transfer,120,Online,Airbnb
T002933,ACC00527,2024-04-21,Deposit,9446,Online,Apple
T002934,ACC00642,2023-10-19,Withdrawal,6033,Branch,Amazon
T002935,ACC00573,2025-02-07,Deposit,4169,Online,Hospital
T002936,ACC00115,2024-03-07,Transfer,3877,POS,Uber
T002937,ACC00460,2024-12-01,Payment,9579,POS,LocalStore
T002938,ACC00505,2024-06-08,Withdrawal,7651,ATM,Shell
T002939,ACC00308,2024-06-12,Withdrawal,5014,ATM,Target
T002940,ACC00325,2025-04-05,Transfer,9973,Branch,Netflix
T002941,ACC00579,2025-02-04,Transfer,8214,Online,LocalStore
T002942,ACC00761,2023-09-29,Withdrawal,7087,POS,Shell
T002943,ACC00175,2024-12-15,Payment,3271,Online,Apple
T002944,ACC00514,2023-12-28,Transfer,672,Branch,Apple
T002945,ACC00172,2025-05-08,Transfer,8895,ATM,Amazon
T002946,ACC00502,2024-05-03,Transfer,3400,POS,Airbnb
T002947,ACC00334,2024-04-04,Payment,9383,ATM,Apple
T002948,ACC00284,2025-01-17,Withdrawal,3028,POS,Walmart
T002949,ACC00475,2023-10-11,Deposit,9706,ATM,Netflix
T002950,ACC00054,2024-02-03,Transfer,1912,ATM,Walmart
T002951,ACC00458,2025-03-23,Payment,4181,Branch,Target
T002952,ACC00579,2023-09-10,Withdrawal,338,Online,Amazon
T002953,ACC00420,2025-07-06,Withdrawal,9641,ATM,Target
T002954,ACC00614,2023-08-30,Payment,6305,POS,Apple
T002955,ACC00632,2025-08-08,Transfer,3856,Online,Airbnb
T002956,ACC00703,2024-05-16,Deposit,234,Online,Uber
T002957,ACC00409,2024-04-28,Transfer,2530,ATM,Shell
T002958,ACC00304,2024-09-27,Withdrawal,8074,ATM,Shell
T002959,ACC00559,2023-11-29,Deposit,3724,ATM,Amazon
T002960,ACC00222,2024-05-08,Transfer,2417,Online,LocalStore
T002961,ACC00533,2025-03-01,Deposit,6693,Branch,LocalStore
T002962,ACC00158,2024-07-12,Payment,820,ATM,Walmart
T002963,ACC00348,2025-04-15,Transfer,6762,Online,Walmart
T002964,ACC00159,2024-03-29,Withdrawal,3127,Online,Shell
T002965,ACC00235,2023-11-20,Withdrawal,4783,POS,Netflix
T002966,ACC00662,2024-08-28,Deposit,3300,ATM,Target
T002967,ACC00405,2025-05-20,Payment,2261,Branch,Walmart
T002968,ACC00257,2025-04-16,Transfer,4671,POS,Airbnb
T002969,ACC00677,2024-05-20,Payment,4616,ATM,Shell
T002970,ACC00589,2023-10-06,Payment,9125,POS,Netflix
T002971,ACC00597,2024-06-05,Deposit,6431,ATM,Target
T002972,ACC00558,2024-05-04,Deposit,3062,POS,LocalStore
T002973,ACC00047,2025-05-12,Transfer,8217,Branch,Shell
T002974,ACC00213,2025-05-18,Withdrawal,4461,POS,Hospital
T002975,ACC00479,2024-10-08,Transfer,4935,POS,Netflix
T002976,ACC00487,2024-12-12,Payment,2656,POS,Amazon
T002977,ACC00571,2025-01-07,Deposit,9303,ATM,Walmart
T002978,ACC00566,2024-09-30,Payment,9292,ATM,Uber
T002979,ACC00342,2024-09-28,Deposit,2916,Branch,Walmart
T002980,ACC00524,2025-05-22,Withdrawal,1756,POS,Target
T002981,ACC00704,2024-01-21,Payment,4319,Online,Shell
T002982,ACC00503,2025-06-13,Deposit,9922,POS,LocalStore
T002983,ACC00006,2025-03-10,Transfer,458,Online,Netflix
T002984,ACC00144,2024-04-08,Transfer,3022,Online,Uber
T002985,ACC00261,2025-01-06,Transfer,1578,POS,Walmart
T002986,ACC00585,2025-01-10,Payment,3501,Online,Apple
T002987,ACC00686,2024-09-06,Deposit,7320,Online,Hospital
T002988,ACC00232,2024-04-02,Deposit,6893,POS,Apple
T002989,ACC00270,2024-08-14,Deposit,5994,ATM,Hospital
T002990,ACC00447,2025-05-30,Payment,9249,POS,LocalStore
T002991,ACC00222,2024-05-27,Deposit,7098,Branch,Airbnb
T002992,ACC00052,2024-06-21,Withdrawal,4778,Online,Hospital
T002993,ACC00116,2024-05-02,Payment,1074,Branch,Uber
T002994,ACC00538,2024-03-06,Withdrawal,3831,Online,Hospital
T002995,ACC00565,2024-10-18,Withdrawal,8769,ATM,Netflix
T002996,ACC00541,2025-03-04,Transfer,1446,Online,Walmart
T002997,ACC00019,2025-04-07,Payment,6107,POS,Walmart
T002998,ACC00392,2023-12-30,Deposit,2493,Online,LocalStore
T002999,ACC00791,2025-01-20,Withdrawal,7729,Branch,Apple
T003000,ACC00629,2024-07-08,Payment,4810,POS,Apple
T003001,ACC00618,2024-03-23,Deposit,6392,Branch,Airbnb
T003002,ACC00419,2024-01-05,Transfer,4839,ATM,Apple
T003003,ACC00309,2024-08-31,Payment,6163,Branch,LocalStore
T003004,ACC00739,2025-04-26,Payment,2804,Branch,Hospital
T003005,ACC00186,2023-12-18,Payment,7622,Branch,Airbnb
T003006,ACC00261,2024-05-27,Deposit,1107,POS,LocalStore
T003007,ACC00528,2024-06-23,Withdrawal,1648,ATM,Amazon
T003008,ACC00273,2024-11-20,Withdrawal,9860,ATM,Target
T003009,ACC00160,2024-06-19,Payment,9327,ATM,Apple
T003010,ACC00762,2024-09-15,Payment,8465,Branch,Uber
T003011,ACC00224,2024-04-16,Deposit,170,POS,Walmart
T003012,ACC00256,2023-10-25,Transfer,9458,POS,Target
T003013,ACC00180,2024-11-23,Payment,5916,POS,Apple
T003014,ACC00020,2025-01-21,Payment,8512,Branch,Shell
T003015,ACC00624,2024-02-27,Transfer,8428,ATM,LocalStore
T003016,ACC00632,2024-02-04,Payment,8474,Branch,Netflix
T003017,ACC00706,2025-02-21,Withdrawal,7091,POS,Hospital
T003018,ACC00468,2025-08-18,Payment,4422,Branch,LocalStore
T003019,ACC00623,2025-06-15,Withdrawal,3167,Online,Uber
T003020,ACC00210,2025-08-02,Deposit,2348,ATM,Airbnb
T003021,ACC00513,2025-07-31,Deposit,5598,ATM,Amazon
T003022,ACC00058,2024-08-29,Withdrawal,1611,POS,LocalStore
T003023,ACC00093,2024-10-03,Withdrawal,5898,Branch,LocalStore
T003024,ACC00221,2024-06-08,Transfer,3728,POS,LocalStore
T003025,ACC00723,2025-05-22,Withdrawal,5556,Branch,Target
T003026,ACC00232,2025-06-24,Withdrawal,1935,Online,Hospital
T003027,ACC00774,2025-08-08,Payment,8768,ATM,Hospital
T003028,ACC00364,2024-02-05,Transfer,2925,ATM,Hospital
T003029,ACC00615,2024-08-03,Withdrawal,6908,Branch,Shell
T003030,ACC00562,2023-08-24,Withdrawal,8453,ATM,Target
T003031,ACC00374,2024-09-25,Withdrawal,5662,Branch,Netflix
T003032,ACC00622,2024-01-02,Payment,3511,POS,Airbnb
T003033,ACC00456,2024-05-22,Payment,7284,Online,Shell
T003034,ACC00088,2024-11-07,Payment,1612,Branch,Target
T003035,ACC00020,2023-12-27,Deposit,7369,Online,Amazon
T003036,ACC00014,2024-06-25,Payment,523,POS,LocalStore
T003037,ACC00133,2024-05-30,Withdrawal,8643,POS,Hospital
T003038,ACC00034,2025-05-17,Payment,8202,POS,LocalStore
T003039,ACC00208,2025-03-29,Payment,6511,Branch,Target
T003040,ACC00199,2024-12-27,Transfer,912,Online,Walmart
T003041,ACC00592,2023-09-04,Withdrawal,5729,Online,Uber
T003042,ACC00583,2023-11-22,Payment,9422,ATM,Shell
T003043,ACC00155,2025-07-24,Deposit,8158,Branch,Netflix
T003044,ACC00590,2024-09-08,Transfer,2331,ATM,Hospital
T003045,ACC00078,2025-04-01,Payment,865,ATM,Amazon
T003046,ACC00172,2024-10-24,Transfer,1027,Branch,Shell
T003047,ACC00289,2024-09-01,Transfer,5289,ATM,Airbnb
T003048,ACC00545,2024-07-06,Deposit,7722,ATM,Netflix
T003049,ACC00788,2025-04-10,Deposit,4690,ATM,Airbnb
T003050,ACC00420,2023-11-27,Deposit,7082,POS,Hospital
T003051,ACC00007,2024-11-04,Withdrawal,6634,Branch,Airbnb
T003052,ACC00160,2025-06-24,Transfer,205,POS,Target
T003053,ACC00240,2023-12-06,Payment,4704,ATM,Uber
T003054,ACC00423,2025-08-05,Deposit,9534,ATM,Airbnb
T003055,ACC00536,2024-01-12,Deposit,4661,POS,Walmart
T003056,ACC00726,2024-06-16,Transfer,7001,ATM,Netflix
T003057,ACC00070,2024-02-17,Transfer,9719,Branch,Walmart
T003058,ACC00216,2024-03-27,Transfer,2707,Online,Uber
T003059,ACC00104,2024-09-23,Payment,1067,POS,Amazon
T003060,ACC00727,2024-05-19,Withdrawal,5217,Online,Uber
T003061,ACC00054,2024-04-03,Withdrawal,2802,Online,Apple
T003062,ACC00330,2024-03-07,Deposit,430,Online,Shell
T003063,ACC00203,2024-10-20,Withdrawal,2824,POS,Walmart
T003064,ACC00288,2024-06-11,Payment,2850,ATM,Target
T003065,ACC00045,2025-04-19,Withdrawal,1041,Branch,Amazon
T003066,ACC00198,2024-06-29,Payment,7649,ATM,Apple
T003067,ACC00216,2025-03-11,Deposit,1501,Branch,Uber
T003068,ACC00481,2025-04-04,Transfer,4985,ATM,Hospital
T003069,ACC00309,2024-01-19,Payment,4957,Online,Shell
T003070,ACC00435,2024-05-01,Transfer,519,Online,Airbnb
T003071,ACC00332,2025-04-17,Deposit,1869,Branch,LocalStore
T003072,ACC00696,2025-04-05,Payment,5071,POS,Netflix
T003073,ACC00027,2024-08-03,Payment,1868,ATM,Hospital
T003074,ACC00166,2024-01-04,Withdrawal,9115,Online,Walmart
T003075,ACC00318,2024-09-01,Payment,5617,Branch,Amazon
T003076,ACC00274,2024-12-16,Deposit,2075,ATM,Amazon
T003077,ACC00383,2023-11-15,Transfer,2976,Branch,LocalStore
T003078,ACC00365,2024-04-25,Payment,6783,POS,Amazon
T003079,ACC00103,2025-08-13,Deposit,7902,POS,Target
T003080,ACC00503,2024-02-18,Deposit,9798,ATM,Walmart
T003081,ACC00373,2024-02-20,Payment,4452,POS,Uber
T003082,ACC00616,2024-07-04,Withdrawal,9257,ATM,Amazon
T003083,ACC00245,2023-11-30,Payment,9225,ATM,Amazon
T003084,ACC00169,2025-07-31,Payment,3214,POS,Uber
T003085,ACC00628,2024-10-21,Withdrawal,585,Branch,Uber
T003086,ACC00653,2024-05-14,Deposit,208,Branch,Apple
T003087,ACC00418,2025-08-18,Payment,7433,ATM,Shell
T003088,ACC00356,2024-10-27,Withdrawal,1375,Online,Shell
T003089,ACC00478,2023-08-28,Transfer,7844,ATM,Shell
T003090,ACC00125,2025-07-22,Transfer,2008,Branch,LocalStore
T003091,ACC00537,2025-08-03,Withdrawal,5360,ATM,Amazon
T003092,ACC00706,2023-11-11,Deposit,6454,Branch,LocalStore
T003093,ACC00612,2024-10-01,Withdrawal,1026,POS,Hospital
T003094,ACC00402,2024-03-08,Deposit,3628,ATM,Shell
T003095,ACC00517,2025-05-16,Transfer,35,ATM,Amazon
T003096,ACC00531,2025-05-30,Payment,9760,POS,Apple
T003097,ACC00682,2023-08-27,Withdrawal,3734,POS,LocalStore
T003098,ACC00786,2024-11-13,Transfer,3468,Online,Uber
T003099,ACC00254,2024-11-05,Payment,6603,POS,LocalStore
T003100,ACC00121,2025-02-14,Transfer,8672,Online,Amazon
T003101,ACC00032,2024-09-14,Withdrawal,7290,POS,LocalStore
T003102,ACC00661,2024-06-26,Withdrawal,8079,Branch,Netflix
T003103,ACC00778,2023-12-16,Payment,4756,ATM,Uber
T003104,ACC00037,2025-02-12,Withdrawal,7599,POS,Airbnb
T003105,ACC00689,2025-01-18,Transfer,9087,Branch,Apple
T003106,ACC00342,2025-01-08,Payment,6988,POS,Hospital
T003107,ACC00013,2023-10-25,Payment,9077,ATM,Uber
T003108,ACC00183,2025-04-08,Transfer,9143,POS,Shell
T003109,ACC00657,2024-09-13,Deposit,3051,POS,Target
T003110,ACC00265,2025-07-11,Payment,7775,ATM,Walmart
T003111,ACC00088,2024-08-03,Deposit,5414,POS,Amazon
T003112,ACC00462,2024-10-11,Transfer,581,ATM,Netflix
T003113,ACC00046,2024-04-19,Transfer,8806,Online,Walmart
T003114,ACC00392,2025-08-02,Payment,4990,POS,Shell
T003115,ACC00119,2025-02-16,Withdrawal,8583,Branch,Hospital
T003116,ACC00531,2024-09-19,Payment,1246,POS,Uber
T003117,ACC00447,2024-06-29,Withdrawal,2390,ATM,LocalStore
T003118,ACC00732,2025-01-11,Deposit,7187,ATM,Uber
T003119,ACC00745,2024-03-29,Withdrawal,1527,Branch,Uber
T003120,ACC00606,2024-02-09,Payment,1543,Branch,Shell
T003121,ACC00763,2025-05-09,Withdrawal,5897,ATM,Shell
T003122,ACC00762,2023-09-10,Transfer,7869,Online,Airbnb
T003123,ACC00794,2024-05-27,Deposit,3499,Online,Target
T003124,ACC00744,2024-08-20,Transfer,4652,ATM,Walmart
T003125,ACC00046,2025-01-21,Transfer,9072,Online,LocalStore
T003126,ACC00508,2023-11-09,Transfer,2160,Branch,LocalStore
T003127,ACC00558,2024-07-01,Transfer,5329,Online,Airbnb
T003128,ACC00526,2024-05-13,Withdrawal,3776,Branch,Shell
T003129,ACC00597,2025-06-28,Transfer,4970,POS,Apple
T003130,ACC00003,2024-03-25,Withdrawal,6071,Branch,Target
T003131,ACC00028,2025-05-17,Transfer,5867,POS,Airbnb
T003132,ACC00381,2024-07-07,Payment,4497,Branch,LocalStore
T003133,ACC00157,2025-04-28,Transfer,7760,Branch,Uber
T003134,ACC00511,2023-10-22,Payment,9814,Online,Target
T003135,ACC00333,2025-06-15,Withdrawal,1087,Branch,Apple
T003136,ACC00687,2023-10-04,Deposit,1310,ATM,Shell
T003137,ACC00114,2025-05-24,Withdrawal,6659,POS,Airbnb
T003138,ACC00389,2024-11-21,Deposit,7191,POS,Shell
T003139,ACC00487,2025-05-19,Deposit,8148,Branch,Airbnb
T003140,ACC00250,2024-08-27,Transfer,2539,ATM,LocalStore
T003141,ACC00571,2024-05-16,Deposit,3270,Branch,Apple
T003142,ACC00715,2023-09-03,Withdrawal,373,Branch,Airbnb
T003143,ACC00315,2024-10-16,Transfer,855,Online,LocalStore
T003144,ACC00239,2025-05-28,Deposit,3042,Branch,Airbnb
T003145,ACC00234,2025-04-30,Withdrawal,1337,Branch,Shell
T003146,ACC00303,2025-06-19,Deposit,8593,Online,Uber
T003147,ACC00607,2025-02-21,Deposit,3265,Online,LocalStore
T003148,ACC00653,2025-03-27,Transfer,5146,ATM,Netflix
T003149,ACC00334,2024-04-30,Transfer,7118,Online,Netflix
T003150,ACC00113,2024-11-04,Withdrawal,3247,POS,Target
T003151,ACC00621,2025-06-26,Transfer,9507,POS,Target
T003152,ACC00362,2024-06-16,Transfer,5678,ATM,Uber
T003153,ACC00097,2024-06-20,Payment,6322,Branch,Amazon
T003154,ACC00016,2023-12-29,Payment,8966,ATM,Netflix
T003155,ACC00556,2024-03-01,Withdrawal,5475,Online,Amazon
T003156,ACC00376,2024-01-20,Transfer,508,Branch,Uber
T003157,ACC00742,2025-07-15,Withdrawal,6072,ATM,Apple
T003158,ACC00390,2024-08-03,Payment,2954,ATM,Netflix
T003159,ACC00620,2025-03-26,Payment,7962,POS,Shell
T003160,ACC00217,2025-08-14,Payment,5866,ATM,Uber
T003161,ACC00399,2025-06-02,Withdrawal,7848,Branch,LocalStore
T003162,ACC00260,2025-04-10,Transfer,6087,ATM,Hospital
T003163,ACC00320,2024-03-08,Deposit,145,ATM,Shell
T003164,ACC00196,2025-01-27,Transfer,9302,Online,Airbnb
T003165,ACC00478,2023-12-14,Withdrawal,4043,ATM,Netflix
T003166,ACC00418,2025-06-26,Payment,6710,Branch,Airbnb
T003167,ACC00475,2024-08-01,Deposit,4123,POS,Netflix
T003168,ACC00607,2023-12-31,Withdrawal,6556,POS,Amazon
T003169,ACC00568,2025-06-06,Payment,8406,POS,Uber
T003170,ACC00544,2024-08-10,Withdrawal,4604,POS,LocalStore
T003171,ACC00231,2023-08-27,Deposit,571,Online,Uber
T003172,ACC00521,2024-04-19,Payment,5410,Branch,Walmart
T003173,ACC00703,2024-04-29,Transfer,7343,Online,Netflix
T003174,ACC00200,2024-08-01,Withdrawal,3324,POS,Walmart
T003175,ACC00673,2024-12-19,Deposit,3970,Online,Target
T003176,ACC00599,2025-08-17,Transfer,2221,ATM,Apple
T003177,ACC00021,2024-10-19,Deposit,2381,Branch,Uber
T003178,ACC00311,2024-08-05,Withdrawal,6984,ATM,Amazon
T003179,ACC00588,2023-10-30,Deposit,2691,Online,LocalStore
T003180,ACC00653,2024-10-06,Payment,2816,ATM,Netflix
T003181,ACC00638,2025-01-03,Deposit,2265,Online,LocalStore
T003182,ACC00763,2023-11-14,Withdrawal,9102,Online,Target
T003183,ACC00596,2024-04-10,Payment,6392,Branch,Airbnb
T003184,ACC00434,2023-11-25,Deposit,9952,Branch,LocalStore
T003185,ACC00371,2023-12-11,Deposit,4909,Branch,Netflix
T003186,ACC00560,2025-02-03,Payment,3169,POS,Walmart
T003187,ACC00078,2024-07-19,Transfer,5666,Branch,Amazon
T003188,ACC00542,2023-12-31,Transfer,1462,ATM,LocalStore
T003189,ACC00285,2024-01-11,Payment,9445,Branch,Amazon
T003190,ACC00648,2024-08-05,Deposit,2332,Branch,Airbnb
T003191,ACC00140,2024-04-27,Transfer,9872,Branch,Amazon
T003192,ACC00553,2023-11-06,Payment,7107,Online,Airbnb
T003193,ACC00282,2024-10-01,Withdrawal,1778,Online,Airbnb
T003194,ACC00562,2025-04-14,Deposit,6106,Branch,Apple
T003195,ACC00258,2024-04-02,Withdrawal,5195,Online,Apple
T003196,ACC00360,2024-09-10,Deposit,1179,Online,Hospital
T003197,ACC00440,2025-05-06,Transfer,4720,POS,Amazon
T003198,ACC00270,2024-10-02,Withdrawal,6600,ATM,LocalStore
T003199,ACC00134,2025-02-20,Withdrawal,396,Online,Amazon
T003200,ACC00746,2025-05-18,Payment,2440,ATM,Airbnb
T003201,ACC00640,2025-02-07,Transfer,1415,Online,Apple
T003202,ACC00104,2024-06-03,Transfer,133,Branch,Shell
T003203,ACC00766,2025-02-01,Deposit,4007,Online,Walmart
T003204,ACC00095,2025-04-05,Payment,5919,Online,Amazon
T003205,ACC00729,2023-09-05,Payment,3906,ATM,Uber
T003206,ACC00573,2023-11-01,Deposit,9826,Branch,Uber
T003207,ACC00480,2023-10-13,Withdrawal,8076,POS,Hospital
T003208,ACC00780,2024-07-31,Deposit,9383,ATM,Netflix
T003209,ACC00241,2024-04-27,Deposit,737,Branch,Amazon
T003210,ACC00013,2024-01-04,Deposit,7049,Branch,Amazon
T003211,ACC00147,2024-05-31,Payment,7725,ATM,Target
T003212,ACC00752,2025-03-16,Deposit,3680,Online,Airbnb
T003213,ACC00601,2023-12-30,Deposit,1151,Branch,Netflix
T003214,ACC00095,2025-02-04,Deposit,4041,POS,Airbnb
T003215,ACC00293,2024-01-15,Transfer,8560,Online,Airbnb
T003216,ACC00025,2024-08-03,Withdrawal,3752,ATM,LocalStore
T003217,ACC00272,2024-05-08,Withdrawal,2854,ATM,Walmart
T003218,ACC00505,2023-12-02,Withdrawal,2221,ATM,Amazon
T003219,ACC00166,2024-06-16,Withdrawal,982,ATM,Netflix
T003220,ACC00762,2023-12-02,Payment,370,POS,LocalStore
T003221,ACC00087,2024-05-17,Payment,2642,POS,Apple
T003222,ACC00654,2024-12-26,Deposit,3200,Branch,Shell
T003223,ACC00646,2025-04-13,Payment,4958,POS,Airbnb
T003224,ACC00791,2024-04-25,Withdrawal,1634,ATM,Hospital
T003225,ACC00638,2025-06-23,Transfer,1766,POS,Uber
T003226,ACC00491,2023-12-17,Deposit,7828,Online,Netflix
T003227,ACC00141,2024-06-02,Deposit,5129,Online,Target
T003228,ACC00103,2025-07-19,Withdrawal,6036,Branch,Amazon
T003229,ACC00226,2024-04-27,Withdrawal,8442,ATM,Uber
T003230,ACC00575,2023-11-03,Withdrawal,6985,POS,LocalStore
T003231,ACC00294,2024-05-09,Payment,985,Branch,Uber
